stock_code,description,parent_stock_type,parent_stock_code,stock_available
FLAMINGO-1021-B/M-10,"8"" Heel, 4"" PF Peep Toe Lace-Up Ankle Boot, Side Zip Blk Pat/Blk / UK7 / US10 / EU41","Platforms (Exotic Dancing)",FLAMINGO-1021,0,"Pleaser\flamingo-1021-b.jpg"
FLAMINGO-1021-B/M-11,"8"" Heel, 4"" PF Peep Toe Lace-Up Ankle Boot, Side Zip Blk Pat/Blk / UK8 / US11 / EU42","Platforms (Exotic Dancing)",FLAMINGO-1021,0,"Pleaser\flamingo-1021-b.jpg"
FLAMINGO-1021-B/M-12,"8"" Heel, 4"" PF Peep Toe Lace-Up Ankle Boot, Side Zip Blk Pat/Blk / UK9 / US12 / EU43","Platforms (Exotic Dancing)",FLAMINGO-1021,0,"Pleaser\flamingo-1021-b.jpg"
FLAMINGO-1021-B/M-5,"8"" Heel, 4"" PF Peep Toe Lace-Up Ankle Boot, Side Zip Blk Pat/Blk / UK2 / US5 / EU35","Platforms (Exotic Dancing)",FLAMINGO-1021,0,"Pleaser\flamingo-1021-b.jpg"
FLAMINGO-1021-B/M-6,"8"" Heel, 4"" PF Peep Toe Lace-Up Ankle Boot, Side Zip Blk Pat/Blk / UK3 / US6 / EU36","Platforms (Exotic Dancing)",FLAMINGO-1021,0,"Pleaser\flamingo-1021-b.jpg"
FLAMINGO-1021-B/M-7,"8"" Heel, 4"" PF Peep Toe Lace-Up Ankle Boot, Side Zip Blk Pat/Blk / UK4 / US7 / EU37","Platforms (Exotic Dancing)",FLAMINGO-1021,0,"Pleaser\flamingo-1021-b.jpg"
FLAMINGO-1021-B/M-8,"8"" Heel, 4"" PF Peep Toe Lace-Up Ankle Boot, Side Zip Blk Pat/Blk / UK5 / US8 / EU38","Platforms (Exotic Dancing)",FLAMINGO-1021,0,"Pleaser\flamingo-1021-b.jpg"
FLAMINGO-1021-B/M-9,"8"" Heel, 4"" PF Peep Toe Lace-Up Ankle Boot, Side Zip Blk Pat/Blk / UK6 / US9 / EU39","Platforms (Exotic Dancing)",FLAMINGO-1021,0,"Pleaser\flamingo-1021-b.jpg"
FLAMINGO-1021-ND/M-10,"8"" Heel, 4"" PF Peep Toe Lace-up Ankle Boot, Side Zip Nude Pat/Nude / UK7 / US10 / EU41","Platforms (Exotic Dancing)",FLAMINGO-1021,0,"Pleaser\flamingo-1021-nd.jpg"
FLAMINGO-1021-ND/M-11,"8"" Heel, 4"" PF Peep Toe Lace-up Ankle Boot, Side Zip Nude Pat/Nude / UK8 / US11 / EU42","Platforms (Exotic Dancing)",FLAMINGO-1021,0,"Pleaser\flamingo-1021-nd.jpg"
FLAMINGO-1021-ND/M-12,"8"" Heel, 4"" PF Peep Toe Lace-up Ankle Boot, Side Zip Nude Pat/Nude / UK9 / US12 / EU43","Platforms (Exotic Dancing)",FLAMINGO-1021,0,"Pleaser\flamingo-1021-nd.jpg"
FLAMINGO-1021-ND/M-5,"8"" Heel, 4"" PF Peep Toe Lace-up Ankle Boot, Side Zip Nude Pat/Nude / UK2 / US5 / EU35","Platforms (Exotic Dancing)",FLAMINGO-1021,0,"Pleaser\flamingo-1021-nd.jpg"
FLAMINGO-1021-ND/M-6,"8"" Heel, 4"" PF Peep Toe Lace-up Ankle Boot, Side Zip Nude Pat/Nude / UK3 / US6 / EU36","Platforms (Exotic Dancing)",FLAMINGO-1021,0,"Pleaser\flamingo-1021-nd.jpg"
FLAMINGO-1021-ND/M-7,"8"" Heel, 4"" PF Peep Toe Lace-up Ankle Boot, Side Zip Nude Pat/Nude / UK4 / US7 / EU37","Platforms (Exotic Dancing)",FLAMINGO-1021,0,"Pleaser\flamingo-1021-nd.jpg"
FLAMINGO-1021-ND/M-8,"8"" Heel, 4"" PF Peep Toe Lace-up Ankle Boot, Side Zip Nude Pat/Nude / UK5 / US8 / EU38","Platforms (Exotic Dancing)",FLAMINGO-1021,0,"Pleaser\flamingo-1021-nd.jpg"
FLAMINGO-1021-ND/M-9,"8"" Heel, 4"" PF Peep Toe Lace-up Ankle Boot, Side Zip Nude Pat/Nude / UK6 / US9 / EU39","Platforms (Exotic Dancing)",FLAMINGO-1021,0,"Pleaser\flamingo-1021-nd.jpg"
FLAMINGO-1021-R/M-10,"8"" Heel, 4"" PF Peep Toe Lace-up Ankle Boot, Side Zip Red Pat/Red / UK7 / US10 / EU41","Platforms (Exotic Dancing)",FLAMINGO-1021,0,"Pleaser\flamingo-1021-r.jpg"
FLAMINGO-1021-R/M-11,"8"" Heel, 4"" PF Peep Toe Lace-up Ankle Boot, Side Zip Red Pat/Red / UK8 / US11 / EU42","Platforms (Exotic Dancing)",FLAMINGO-1021,0,"Pleaser\flamingo-1021-r.jpg"
FLAMINGO-1021-R/M-12,"8"" Heel, 4"" PF Peep Toe Lace-up Ankle Boot, Side Zip Red Pat/Red / UK9 / US12 / EU43","Platforms (Exotic Dancing)",FLAMINGO-1021,0,"Pleaser\flamingo-1021-r.jpg"
FLAMINGO-1021-R/M-5,"8"" Heel, 4"" PF Peep Toe Lace-up Ankle Boot, Side Zip Red Pat/Red / UK2 / US5 / EU35","Platforms (Exotic Dancing)",FLAMINGO-1021,0,"Pleaser\flamingo-1021-r.jpg"
FLAMINGO-1021-R/M-6,"8"" Heel, 4"" PF Peep Toe Lace-up Ankle Boot, Side Zip Red Pat/Red / UK3 / US6 / EU36","Platforms (Exotic Dancing)",FLAMINGO-1021,0,"Pleaser\flamingo-1021-r.jpg"
FLAMINGO-1021-R/M-7,"8"" Heel, 4"" PF Peep Toe Lace-up Ankle Boot, Side Zip Red Pat/Red / UK4 / US7 / EU37","Platforms (Exotic Dancing)",FLAMINGO-1021,0,"Pleaser\flamingo-1021-r.jpg"
FLAMINGO-1021-R/M-8,"8"" Heel, 4"" PF Peep Toe Lace-up Ankle Boot, Side Zip Red Pat/Red / UK5 / US8 / EU38","Platforms (Exotic Dancing)",FLAMINGO-1021,0,"Pleaser\flamingo-1021-r.jpg"
FLAMINGO-1021-R/M-9,"8"" Heel, 4"" PF Peep Toe Lace-up Ankle Boot, Side Zip Red Pat/Red / UK6 / US9 / EU39","Platforms (Exotic Dancing)",FLAMINGO-1021,0,"Pleaser\flamingo-1021-r.jpg"
FLAMINGO-1021-W/M-10,"8"" Heel, 4"" PF Peep Toe Lace-Up Ankle Boot, Side Zip Wht Pat/Wht / UK7 / US10 / EU41","Platforms (Exotic Dancing)",FLAMINGO-1021,0,"Pleaser\flamingo-1021-w.jpg"
FLAMINGO-1021-W/M-11,"8"" Heel, 4"" PF Peep Toe Lace-Up Ankle Boot, Side Zip Wht Pat/Wht / UK8 / US11 / EU42","Platforms (Exotic Dancing)",FLAMINGO-1021,0,"Pleaser\flamingo-1021-w.jpg"
FLAMINGO-1021-W/M-12,"8"" Heel, 4"" PF Peep Toe Lace-Up Ankle Boot, Side Zip Wht Pat/Wht / UK9 / US12 / EU43","Platforms (Exotic Dancing)",FLAMINGO-1021,0,"Pleaser\flamingo-1021-w.jpg"
FLAMINGO-1021-W/M-5,"8"" Heel, 4"" PF Peep Toe Lace-Up Ankle Boot, Side Zip Wht Pat/Wht / UK2 / US5 / EU35","Platforms (Exotic Dancing)",FLAMINGO-1021,0,"Pleaser\flamingo-1021-w.jpg"
FLAMINGO-1021-W/M-6,"8"" Heel, 4"" PF Peep Toe Lace-Up Ankle Boot, Side Zip Wht Pat/Wht / UK3 / US6 / EU36","Platforms (Exotic Dancing)",FLAMINGO-1021,0,"Pleaser\flamingo-1021-w.jpg"
FLAMINGO-1021-W/M-7,"8"" Heel, 4"" PF Peep Toe Lace-Up Ankle Boot, Side Zip Wht Pat/Wht / UK4 / US7 / EU37","Platforms (Exotic Dancing)",FLAMINGO-1021,0,"Pleaser\flamingo-1021-w.jpg"
FLAMINGO-1021-W/M-8,"8"" Heel, 4"" PF Peep Toe Lace-Up Ankle Boot, Side Zip Wht Pat/Wht / UK5 / US8 / EU38","Platforms (Exotic Dancing)",FLAMINGO-1021,0,"Pleaser\flamingo-1021-w.jpg"
FLAMINGO-1021-W/M-9,"8"" Heel, 4"" PF Peep Toe Lace-Up Ankle Boot, Side Zip Wht Pat/Wht / UK6 / US9 / EU39","Platforms (Exotic Dancing)",FLAMINGO-1021,0,"Pleaser\flamingo-1021-w.jpg"
FLAMINGO-1021-BP/M-5,"8 Heel, 4 PF Lace-Up Glitter Ankle Boot, Side Zip - B. Pink Pat/B. Pink - UK2 / US5 / EU35","Platforms (Exotic Dancing)",FLAMINGO-1021,0
FLAMINGO-1021-BP/M-6,"8 Heel, 4 PF Lace-Up Glitter Ankle Boot, Side Zip - B. Pink Pat/B. Pink - UK3 / US6 / EU36","Platforms (Exotic Dancing)",FLAMINGO-1021,0
FLAMINGO-1021-BP/M-7,"8 Heel, 4 PF Lace-Up Glitter Ankle Boot, Side Zip - B. Pink Pat/B. Pink - UK4 / US7 / EU37","Platforms (Exotic Dancing)",FLAMINGO-1021,0
FLAMINGO-1021-BP/M-8,"8 Heel, 4 PF Lace-Up Glitter Ankle Boot, Side Zip - B. Pink Pat/B. Pink - UK5 / US8 / EU38","Platforms (Exotic Dancing)",FLAMINGO-1021,0
FLAMINGO-1021-BP/M-9,"8 Heel, 4 PF Lace-Up Glitter Ankle Boot, Side Zip - B. Pink Pat/B. Pink - UK6 / US9 / EU39","Platforms (Exotic Dancing)",FLAMINGO-1021,0
FLAMINGO-1021-BP/M-10,"8 Heel, 4 PF Lace-Up Glitter Ankle Boot, Side Zip - B. Pink Pat/B. Pink - UK7 / US10 / EU41","Platforms (Exotic Dancing)",FLAMINGO-1021,0
FLAMINGO-1021-BP/M-11,"8 Heel, 4 PF Lace-Up Glitter Ankle Boot, Side Zip - B. Pink Pat/B. Pink - UK8 / US11 / EU42","Platforms (Exotic Dancing)",FLAMINGO-1021,0
FLAMINGO-1021-BP/M-12,"8 Heel, 4 PF Lace-Up Glitter Ankle Boot, Side Zip - B. Pink Pat/B. Pink - UK9 / US12 / EU43","Platforms (Exotic Dancing)",FLAMINGO-1021,0
FLAMINGO-1021-W/M-13,"8 Heel, 4 PF Peep Toe Lace-Up Ankle Boot, Side Zip - Wht Pat/Wht - UK10 / US13 / EU45","Platforms (Exotic Dancing)",FLAMINGO-1021,0
FLAMINGO-1021-W/M-14,"8 Heel, 4 PF Peep Toe Lace-Up Ankle Boot, Side Zip - Wht Pat/Wht - UK11 / US14 / EU46","Platforms (Exotic Dancing)",FLAMINGO-1021,0
FLAMINGO-1021FS-BEFS/M-10,"8"" Heel, 4"" PF Open Toe Lace-Up Ankle Boot, Side Zip Beige Faux Suede/Beige Faux Suede / UK7 / US10 / EU41",Boots,FLAMINGO-1021FS,0,"Pleaser\flamingo-1021fs-befs.jpg"
FLAMINGO-1021FS-BEFS/M-11,"8"" Heel, 4"" PF Open Toe Lace-Up Ankle Boot, Side Zip Beige Faux Suede/Beige Faux Suede / UK8 / US11 / EU42",Boots,FLAMINGO-1021FS,0,"Pleaser\flamingo-1021fs-befs.jpg"
FLAMINGO-1021FS-BEFS/M-12,"8"" Heel, 4"" PF Open Toe Lace-Up Ankle Boot, Side Zip Beige Faux Suede/Beige Faux Suede / UK9 / US12 / EU43",Boots,FLAMINGO-1021FS,0,"Pleaser\flamingo-1021fs-befs.jpg"
FLAMINGO-1021FS-BEFS/M-5,"8"" Heel, 4"" PF Open Toe Lace-Up Ankle Boot, Side Zip Beige Faux Suede/Beige Faux Suede / UK2 / US5 / EU35",Boots,FLAMINGO-1021FS,0,"Pleaser\flamingo-1021fs-befs.jpg"
FLAMINGO-1021FS-BEFS/M-6,"8"" Heel, 4"" PF Open Toe Lace-Up Ankle Boot, Side Zip Beige Faux Suede/Beige Faux Suede / UK3 / US6 / EU36",Boots,FLAMINGO-1021FS,0,"Pleaser\flamingo-1021fs-befs.jpg"
FLAMINGO-1021FS-BEFS/M-7,"8"" Heel, 4"" PF Open Toe Lace-Up Ankle Boot, Side Zip Beige Faux Suede/Beige Faux Suede / UK4 / US7 / EU37",Boots,FLAMINGO-1021FS,0,"Pleaser\flamingo-1021fs-befs.jpg"
FLAMINGO-1021FS-BEFS/M-8,"8"" Heel, 4"" PF Open Toe Lace-Up Ankle Boot, Side Zip Beige Faux Suede/Beige Faux Suede / UK5 / US8 / EU38",Boots,FLAMINGO-1021FS,0,"Pleaser\flamingo-1021fs-befs.jpg"
FLAMINGO-1021FS-BEFS/M-9,"8"" Heel, 4"" PF Open Toe Lace-Up Ankle Boot, Side Zip Beige Faux Suede/Beige Faux Suede / UK6 / US9 / EU39",Boots,FLAMINGO-1021FS,0,"Pleaser\flamingo-1021fs-befs.jpg"
FLAMINGO-1021FS-BFS/M-10,"8"" Heel, 4"" PF Open Toe Lace-Up Ankle Boot, Side Zip Blk Faux Suede/Blk Faux Suede / UK7 / US10 / EU41",Boots,FLAMINGO-1021FS,0,"Pleaser\flamingo-1021fs-bfs.jpg"
FLAMINGO-1021FS-BFS/M-11,"8"" Heel, 4"" PF Open Toe Lace-Up Ankle Boot, Side Zip Blk Faux Suede/Blk Faux Suede / UK8 / US11 / EU42",Boots,FLAMINGO-1021FS,0,"Pleaser\flamingo-1021fs-bfs.jpg"
FLAMINGO-1021FS-BFS/M-12,"8"" Heel, 4"" PF Open Toe Lace-Up Ankle Boot, Side Zip Blk Faux Suede/Blk Faux Suede / UK9 / US12 / EU43",Boots,FLAMINGO-1021FS,0,"Pleaser\flamingo-1021fs-bfs.jpg"
FLAMINGO-1021FS-BFS/M-5,"8"" Heel, 4"" PF Open Toe Lace-Up Ankle Boot, Side Zip Blk Faux Suede/Blk Faux Suede / UK2 / US5 / EU35",Boots,FLAMINGO-1021FS,0,"Pleaser\flamingo-1021fs-bfs.jpg"
FLAMINGO-1021FS-BFS/M-6,"8"" Heel, 4"" PF Open Toe Lace-Up Ankle Boot, Side Zip Blk Faux Suede/Blk Faux Suede / UK3 / US6 / EU36",Boots,FLAMINGO-1021FS,0,"Pleaser\flamingo-1021fs-bfs.jpg"
FLAMINGO-1021FS-BFS/M-7,"8"" Heel, 4"" PF Open Toe Lace-Up Ankle Boot, Side Zip Blk Faux Suede/Blk Faux Suede / UK4 / US7 / EU37",Boots,FLAMINGO-1021FS,0,"Pleaser\flamingo-1021fs-bfs.jpg"
FLAMINGO-1021FS-BFS/M-8,"8"" Heel, 4"" PF Open Toe Lace-Up Ankle Boot, Side Zip Blk Faux Suede/Blk Faux Suede / UK5 / US8 / EU38",Boots,FLAMINGO-1021FS,0,"Pleaser\flamingo-1021fs-bfs.jpg"
FLAMINGO-1021FS-BFS/M-9,"8"" Heel, 4"" PF Open Toe Lace-Up Ankle Boot, Side Zip Blk Faux Suede/Blk Faux Suede / UK6 / US9 / EU39",Boots,FLAMINGO-1021FS,0,"Pleaser\flamingo-1021fs-bfs.jpg"
FLAMINGO-1021FS-BPFS/M-10,"8"" Heel, 4"" PF Open Toe Lace-Up Ankle Boot, Side Zip B. Pink Faux Suede/B. Pink Faux Suede / UK7 / US10 / EU41",Boots,FLAMINGO-1021FS,0,"Pleaser\flamingo-1021fs-bpfs.jpg"
FLAMINGO-1021FS-BPFS/M-11,"8"" Heel, 4"" PF Open Toe Lace-Up Ankle Boot, Side Zip B. Pink Faux Suede/B. Pink Faux Suede / UK8 / US11 / EU42",Boots,FLAMINGO-1021FS,0,"Pleaser\flamingo-1021fs-bpfs.jpg"
FLAMINGO-1021FS-BPFS/M-12,"8"" Heel, 4"" PF Open Toe Lace-Up Ankle Boot, Side Zip B. Pink Faux Suede/B. Pink Faux Suede / UK9 / US12 / EU43",Boots,FLAMINGO-1021FS,0,"Pleaser\flamingo-1021fs-bpfs.jpg"
FLAMINGO-1021FS-BPFS/M-5,"8"" Heel, 4"" PF Open Toe Lace-Up Ankle Boot, Side Zip B. Pink Faux Suede/B. Pink Faux Suede / UK2 / US5 / EU35",Boots,FLAMINGO-1021FS,0,"Pleaser\flamingo-1021fs-bpfs.jpg"
FLAMINGO-1021FS-BPFS/M-6,"8"" Heel, 4"" PF Open Toe Lace-Up Ankle Boot, Side Zip B. Pink Faux Suede/B. Pink Faux Suede / UK3 / US6 / EU36",Boots,FLAMINGO-1021FS,0,"Pleaser\flamingo-1021fs-bpfs.jpg"
FLAMINGO-1021FS-BPFS/M-7,"8"" Heel, 4"" PF Open Toe Lace-Up Ankle Boot, Side Zip B. Pink Faux Suede/B. Pink Faux Suede / UK4 / US7 / EU37",Boots,FLAMINGO-1021FS,0,"Pleaser\flamingo-1021fs-bpfs.jpg"
FLAMINGO-1021FS-BPFS/M-8,"8"" Heel, 4"" PF Open Toe Lace-Up Ankle Boot, Side Zip B. Pink Faux Suede/B. Pink Faux Suede / UK5 / US8 / EU38",Boots,FLAMINGO-1021FS,0,"Pleaser\flamingo-1021fs-bpfs.jpg"
FLAMINGO-1021FS-BPFS/M-9,"8"" Heel, 4"" PF Open Toe Lace-Up Ankle Boot, Side Zip B. Pink Faux Suede/B. Pink Faux Suede / UK6 / US9 / EU39",Boots,FLAMINGO-1021FS,0,"Pleaser\flamingo-1021fs-bpfs.jpg"
FLAMINGO-1021FS-BYFS/M-10,"8"" Heel, 4"" PF Open Toe Lace-Up Ankle Boot, Side Zip Burgundy Faux Suede/Burgundy Faux Suede / UK7 / US10 / EU41",Boots,FLAMINGO-1021FS,0,"Pleaser\flamingo-1021fs-byfs.jpg"
FLAMINGO-1021FS-BYFS/M-11,"8"" Heel, 4"" PF Open Toe Lace-Up Ankle Boot, Side Zip Burgundy Faux Suede/Burgundy Faux Suede / UK8 / US11 / EU42",Boots,FLAMINGO-1021FS,0,"Pleaser\flamingo-1021fs-byfs.jpg"
FLAMINGO-1021FS-BYFS/M-12,"8"" Heel, 4"" PF Open Toe Lace-Up Ankle Boot, Side Zip Burgundy Faux Suede/Burgundy Faux Suede / UK9 / US12 / EU43",Boots,FLAMINGO-1021FS,0,"Pleaser\flamingo-1021fs-byfs.jpg"
FLAMINGO-1021FS-BYFS/M-5,"8"" Heel, 4"" PF Open Toe Lace-Up Ankle Boot, Side Zip Burgundy Faux Suede/Burgundy Faux Suede / UK2 / US5 / EU35",Boots,FLAMINGO-1021FS,0,"Pleaser\flamingo-1021fs-byfs.jpg"
FLAMINGO-1021FS-BYFS/M-6,"8"" Heel, 4"" PF Open Toe Lace-Up Ankle Boot, Side Zip Burgundy Faux Suede/Burgundy Faux Suede / UK3 / US6 / EU36",Boots,FLAMINGO-1021FS,0,"Pleaser\flamingo-1021fs-byfs.jpg"
FLAMINGO-1021FS-BYFS/M-7,"8"" Heel, 4"" PF Open Toe Lace-Up Ankle Boot, Side Zip Burgundy Faux Suede/Burgundy Faux Suede / UK4 / US7 / EU37",Boots,FLAMINGO-1021FS,0,"Pleaser\flamingo-1021fs-byfs.jpg"
FLAMINGO-1021FS-BYFS/M-8,"8"" Heel, 4"" PF Open Toe Lace-Up Ankle Boot, Side Zip Burgundy Faux Suede/Burgundy Faux Suede / UK5 / US8 / EU38",Boots,FLAMINGO-1021FS,0,"Pleaser\flamingo-1021fs-byfs.jpg"
FLAMINGO-1021FS-BYFS/M-9,"8"" Heel, 4"" PF Open Toe Lace-Up Ankle Boot, Side Zip Burgundy Faux Suede/Burgundy Faux Suede / UK6 / US9 / EU39",Boots,FLAMINGO-1021FS,0,"Pleaser\flamingo-1021fs-byfs.jpg"
FLAMINGO-1021FS-RFS/M-10,"8"" Heel, 4"" PF Open Toe Lace-Up Ankle Boot, Side Zip Red Faux Suede/Red Faux Suede / UK7 / US10 / EU41",Boots,FLAMINGO-1021FS,0,"Pleaser\flamingo-1021fs-rfs.jpg"
FLAMINGO-1021FS-RFS/M-11,"8"" Heel, 4"" PF Open Toe Lace-Up Ankle Boot, Side Zip Red Faux Suede/Red Faux Suede / UK8 / US11 / EU42",Boots,FLAMINGO-1021FS,0,"Pleaser\flamingo-1021fs-rfs.jpg"
FLAMINGO-1021FS-RFS/M-12,"8"" Heel, 4"" PF Open Toe Lace-Up Ankle Boot, Side Zip Red Faux Suede/Red Faux Suede / UK9 / US12 / EU43",Boots,FLAMINGO-1021FS,0,"Pleaser\flamingo-1021fs-rfs.jpg"
FLAMINGO-1021FS-RFS/M-5,"8"" Heel, 4"" PF Open Toe Lace-Up Ankle Boot, Side Zip Red Faux Suede/Red Faux Suede / UK2 / US5 / EU35",Boots,FLAMINGO-1021FS,0,"Pleaser\flamingo-1021fs-rfs.jpg"
FLAMINGO-1021FS-RFS/M-6,"8"" Heel, 4"" PF Open Toe Lace-Up Ankle Boot, Side Zip Red Faux Suede/Red Faux Suede / UK3 / US6 / EU36",Boots,FLAMINGO-1021FS,0,"Pleaser\flamingo-1021fs-rfs.jpg"
FLAMINGO-1021FS-RFS/M-7,"8"" Heel, 4"" PF Open Toe Lace-Up Ankle Boot, Side Zip Red Faux Suede/Red Faux Suede / UK4 / US7 / EU37",Boots,FLAMINGO-1021FS,0,"Pleaser\flamingo-1021fs-rfs.jpg"
FLAMINGO-1021FS-RFS/M-8,"8"" Heel, 4"" PF Open Toe Lace-Up Ankle Boot, Side Zip Red Faux Suede/Red Faux Suede / UK5 / US8 / EU38",Boots,FLAMINGO-1021FS,0,"Pleaser\flamingo-1021fs-rfs.jpg"
FLAMINGO-1021FS-RFS/M-9,"8"" Heel, 4"" PF Open Toe Lace-Up Ankle Boot, Side Zip Red Faux Suede/Red Faux Suede / UK6 / US9 / EU39",Boots,FLAMINGO-1021FS,0,"Pleaser\flamingo-1021fs-rfs.jpg"
FLAMINGO-1021FS-RYBLFS/M-10,"8"" Heel, 4"" PF Open Toe Lace-Up Ankle Boot, Side Zip - Royal Blue Faux Suede/Royal Blue Faux Su UK7 / US10 / EU41",Boots,FLAMINGO-1021FS,0,"Pleaser\flamingo-1021fs-ryblfs.jpg"
FLAMINGO-1021FS-RYBLFS/M-11,"8"" Heel, 4"" PF Open Toe Lace-Up Ankle Boot, Side Zip - Royal Blue Faux Suede/Royal Blue Faux Su UK8 / US11 / EU42",Boots,FLAMINGO-1021FS,0,"Pleaser\flamingo-1021fs-ryblfs.jpg"
FLAMINGO-1021FS-RYBLFS/M-12,"8"" Heel, 4"" PF Open Toe Lace-Up Ankle Boot, Side Zip - Royal Blue Faux Suede/Royal Blue Faux Su UK9 / US12 / EU43",Boots,FLAMINGO-1021FS,0,"Pleaser\flamingo-1021fs-ryblfs.jpg"
FLAMINGO-1021FS-RYBLFS/M-5,"8"" Heel, 4"" PF Open Toe Lace-Up Ankle Boot, Side Zip - Royal Blue Faux Suede/Royal Blue Faux Su UK2 / US5 / EU35",Boots,FLAMINGO-1021FS,0,"Pleaser\flamingo-1021fs-ryblfs.jpg"
FLAMINGO-1021FS-RYBLFS/M-6,"8"" Heel, 4"" PF Open Toe Lace-Up Ankle Boot, Side Zip - Royal Blue Faux Suede/Royal Blue Faux Su UK3 / US6 / EU36",Boots,FLAMINGO-1021FS,0,"Pleaser\flamingo-1021fs-ryblfs.jpg"
FLAMINGO-1021FS-RYBLFS/M-7,"8"" Heel, 4"" PF Open Toe Lace-Up Ankle Boot, Side Zip - Royal Blue Faux Suede/Royal Blue Faux Su UK4 / US7 / EU37",Boots,FLAMINGO-1021FS,0,"Pleaser\flamingo-1021fs-ryblfs.jpg"
FLAMINGO-1021FS-RYBLFS/M-8,"8"" Heel, 4"" PF Open Toe Lace-Up Ankle Boot, Side Zip - Royal Blue Faux Suede/Royal Blue Faux Su UK5 / US8 / EU38",Boots,FLAMINGO-1021FS,0,"Pleaser\flamingo-1021fs-ryblfs.jpg"
FLAMINGO-1021FS-RYBLFS/M-9,"8"" Heel, 4"" PF Open Toe Lace-Up Ankle Boot, Side Zip - Royal Blue Faux Suede/Royal Blue Faux Su UK6 / US9 / EU39",Boots,FLAMINGO-1021FS,0,"Pleaser\flamingo-1021fs-ryblfs.jpg"
FLAMINGO-1025-B-R/B-10,"8"" Heel, 4"" PF Peep Toe Corset Style Ankle Boot, Side Zip Blk-Red Pat/Blk / UK7 / US10 / EU41",Boots,FLAMINGO-1025,0,"Pleaser\flamingo-1025-brb.jpg"
FLAMINGO-1025-B-R/B-5,"8"" Heel, 4"" PF Peep Toe Corset Style Ankle Boot, Side Zip Blk-Red Pat/Blk / UK2 / US5 / EU35",Boots,FLAMINGO-1025,0,"Pleaser\flamingo-1025-brb.jpg"
FLAMINGO-1025-B-R/B-6,"8"" Heel, 4"" PF Peep Toe Corset Style Ankle Boot, Side Zip Blk-Red Pat/Blk / UK3 / US6 / EU36",Boots,FLAMINGO-1025,0,"Pleaser\flamingo-1025-brb.jpg"
FLAMINGO-1025-B-R/B-7,"8"" Heel, 4"" PF Peep Toe Corset Style Ankle Boot, Side Zip Blk-Red Pat/Blk / UK4 / US7 / EU37",Boots,FLAMINGO-1025,0,"Pleaser\flamingo-1025-brb.jpg"
FLAMINGO-1025-B-R/B-8,"8"" Heel, 4"" PF Peep Toe Corset Style Ankle Boot, Side Zip Blk-Red Pat/Blk / UK5 / US8 / EU38",Boots,FLAMINGO-1025,0,"Pleaser\flamingo-1025-brb.jpg"
FLAMINGO-1025-B-R/B-9,"8"" Heel, 4"" PF Peep Toe Corset Style Ankle Boot, Side Zip Blk-Red Pat/Blk / UK6 / US9 / EU39",Boots,FLAMINGO-1025,0,"Pleaser\flamingo-1025-brb.jpg"
FLAMINGO-1050FS-BEFS/M-10,"8"" Heel, 4"" PF Lace-Up Front Mid Calf Boot, Side Zip Beige Faux Suede/Beige Faux Suede / UK7 / US10 / EU41",Boots,FLAMINGO-1050FS,0,"Pleaser\flamingo-1050fs-befs.jpg"
FLAMINGO-1050FS-BEFS/M-11,"8"" Heel, 4"" PF Lace-Up Front Mid Calf Boot, Side Zip Beige Faux Suede/Beige Faux Suede / UK8 / US11 / EU42",Boots,FLAMINGO-1050FS,0,"Pleaser\flamingo-1050fs-befs.jpg"
FLAMINGO-1050FS-BEFS/M-12,"8"" Heel, 4"" PF Lace-Up Front Mid Calf Boot, Side Zip Beige Faux Suede/Beige Faux Suede / UK9 / US12 / EU43",Boots,FLAMINGO-1050FS,0,"Pleaser\flamingo-1050fs-befs.jpg"
FLAMINGO-1050FS-BEFS/M-5,"8"" Heel, 4"" PF Lace-Up Front Mid Calf Boot, Side Zip Beige Faux Suede/Beige Faux Suede / UK2 / US5 / EU35",Boots,FLAMINGO-1050FS,0,"Pleaser\flamingo-1050fs-befs.jpg"
FLAMINGO-1050FS-BEFS/M-6,"8"" Heel, 4"" PF Lace-Up Front Mid Calf Boot, Side Zip Beige Faux Suede/Beige Faux Suede / UK3 / US6 / EU36",Boots,FLAMINGO-1050FS,0,"Pleaser\flamingo-1050fs-befs.jpg"
FLAMINGO-1050FS-BEFS/M-7,"8"" Heel, 4"" PF Lace-Up Front Mid Calf Boot, Side Zip Beige Faux Suede/Beige Faux Suede / UK4 / US7 / EU37",Boots,FLAMINGO-1050FS,0,"Pleaser\flamingo-1050fs-befs.jpg"
FLAMINGO-1050FS-BEFS/M-8,"8"" Heel, 4"" PF Lace-Up Front Mid Calf Boot, Side Zip Beige Faux Suede/Beige Faux Suede / UK5 / US8 / EU38",Boots,FLAMINGO-1050FS,0,"Pleaser\flamingo-1050fs-befs.jpg"
FLAMINGO-1050FS-BEFS/M-9,"8"" Heel, 4"" PF Lace-Up Front Mid Calf Boot, Side Zip Beige Faux Suede/Beige Faux Suede / UK6 / US9 / EU39",Boots,FLAMINGO-1050FS,0,"Pleaser\flamingo-1050fs-befs.jpg"
FLAMINGO-1050FS-BFS/M-10,"8"" Heel, 4"" PF Lace-Up Front Mid Calf Boot, Side Zip Blk Faux Suede/Blk Faux Suede / UK7 / US10 / EU41",Boots,FLAMINGO-1050FS,0,"Pleaser\flamingo-1050fs-bfs.jpg"
